sku,status
3338975,1
1474286,0
19289064,1
658719,1
1121819,0
1577843,0
3269499,0
9029801,1
4043190,1
4346595,1
4173398,1
9486567,1
17541741,1
2300126,1
9628348,1
18812771,1
9846605,1
1971354,1
1521111,1
7204072,1
9793579,1
3216765,1
3216365,1
2502043,1
9479913,1
4698152,1
1344399,0
7871001,1
6650545,1
18832499,1
19159095,1
2096328,0
6945844,1
13803627,1
9338371,1
3523164,1
9999165100050010,1
19590246,1
9571411,1
3477126,1
2719379,1
2718961,1
7321365,1
2339164,1
8796403,1
19266128,1
9543363,1
7458351,1
2180262,1
19446486,1
1206442,1
15343193,1
2107325,1
3127122,0
4503601,1
9326605,1
7865697,1
9980604,1
2768416,1
18704036,1
15104584,1
3258624,0
9026751,1
8776764,1
8742907,1
1261951,1
1424234,1
2978327,1
8557769,1
19248726,1
16409815,1
18571193,1
3813195,1
6870898,1
7903691,1
3779634,1
2716918,0
8636906,1
1405972,1
7871083,1
9548233,1
3430202,0
5388403,1
3269611,0
9695957,1
2802369,1
1021064,1
17493589,1
19222701,1
1259692,1
2205848,1
3961949,0
8052484,1
7198702,1
9445282,1
8983022,1
17668846,1
2612261,1
2914105,1
9754183,1
3215499,0
8629273,1
1641238,1
5260754,1
2047253,1
2037936,1
3406384,0
18775691,1
7198203,1
9843399,1
16357265,1
1198619,1
9460102,1
2876144,0
8957024,1
4608446,1
4027074,1
9358786,1
8949659,1
7911986,1
3201105,1
7676874,1
15678009,1
1358601,1
2690406,1
9272654,1
19449235,1
3448079,1
3459011,1
1541044,1
1304277,1
3521294,1
1642998,0
6722727,1
7950185,1
1851472,1
8159574,1
2772042,1
9441696,1
1047256,1
9396316,1
9680176,1
9262291,1
18503436,1
1732406,1
15281856,1
1223907,1
9635532,1
1284011,1
9999167400050007,1
9395086,1
3386119,1
3379019,0
3406471,0
1298496,1
2808469,1
9408198,1
2573617,1
2670488,1
3992205,1
8724062,1
7183978,1
3341687,0
1304674,1
2415075,1
3337667,0
1183305,1
2237176,1
7672538,1
3439285,1
2301383,1
8254756,1
7040329,1
3155682,0
3396368,0
1263552,1
9860183,1
4039061,1
8396256,1
3347480,1
8772928,1
1418154,1
19001791,1
8843807,1
3418088,1
3418467,1
3335932,0
9790897,1
2318806,1
9999168800050004,1
4318713,1
9241705,1
3772173,1
3263565,0
2331083,0
3435094,1
6138173,1
16790304,1
2995278,1
9740117,1
18969446,1
2579214,1
2103577,1
1681083,1
9794108,1
3098299,1
7055223,1
1019087,1
4503638,1
2877064,1
3141316,1
5678037,1
2733824,1
2733733,1
9717978,0
9136883,1
3603358,1
18165682,1
3126044,1
2465798,1
8921287,1
19234315,1
7064749,1
6014635,1
1288763,0
1065813,1
8464075,1
2433239,1
9999168200050036,1
2878188,0
5434229,1
9344079,1
3339531,0
9999164400050023,1
5982207,1
1487159,1
1982317,1
9495272,1
2375335,0
3179057,0
9923386,1
9421967,1
8438158,1
9438655,1
17378259,1
18454167,1
7937977,1
2506289,1
9893001,0
1434568,1
5833832,1
9876663,1
7568312,1
4254531,1
7767464,1
9661733,1
1647975,1
3692147,0
3397612,0
19575739,1
8414833,1
7542215,1
7653336,1
3146074,1
9448074,1
9447994,1
3930604,0
1143189,1
7272471,1
6095548,1
18720529,1
8568739,1
3735392,0
9936835,1
9699362,1
5317908,1
10359505,1
1028207,1
9124583,1
9124734,1
3106969,1
4173575,1
3706318,0
1425303,1
3021632,1
2602952,1
7978101,1
9134536,1
1464231,1
3126257,1
8706377,1
1258038,1
1264803,0
7899562,1
6801552,1
3471826,0
8496512,1
9462495,1
8735504,1
3230143,1
3829248,1
9791641,1
3289966,0
9437781,1
18043485,1
1377239,1
2877383,1
1767723,1
2672034,1
2672061,1
19443647,1
1347323,1
1581394,1
1983228,1
2663033,1
8362906,1
8426321,1
1228657,1
9924858,1
2506225,1
9468621,1
3199685,1
9543675,1
8531298,1
9999166600050009,1
1414582,1
7222533,1
9837971,1
8246846,1
2904108,1
2573626,1
2855209,1
3220959,1
1003332,1
9848694,1
4710799,1
3140308,1
2088308,1
1364911,1
3462255,1
8841088,1
3257698,0
8315405,1
9105167,1
9390811,1
3380188,0
6109757,1
3771978,0
9433428,1
9924242,1
18468719,1
2627545,1
7310411,1
9916252,1
3543037,1
14609809,1
8936262,1
9694667,1
9564651,0
3722361,1
19344892,1
2022255,1
16090882,1
2903215,1
13568025,1
19449483,1
1284206,1
3352601,0
3449175,1
3029042,1
9548288,1
2769755,1
7055642,1
3612568,1
3512793,0
1879711,1
1439157,1
19233998,1
9428602,1
7290656,1
3551503,1
6972742,1
8105686,1
1169945,1
16591886,1
2415794,0
1208061,1
2237307,1
8346863,1
2936198,1
2961096,1
3771022,0
19443774,1
3224328,1
9026939,1
9999164000050002,1
9416642,1
9502727,1
1284515,1
3225035,0
2597395,1
19693224,1
9629107,1
2572284,1
2880052,1
9169767,1
8880197,1
6919631,1
1642689,0
1264885,0
9543728,1
3399161,0
7200469,1
1644314,0
17442493,1
7918916,1
2567659,0
9558506,1
8316547,0
2581063,1
2125758,1
9311005,1
3320181,0
3665038,0
2795552,1
9345185,1
2416499,1
8714475,1
3539044,1
9999140900050002,1
1546155,1
8159958,1
8009433,1
9506634,1
3233501,1
5461092,1
7712059,1
9264253,1
15824262,1
9567621,1
9737827,1
1224888,1
9384436,1
19498355,1
9590659,1
16543466,1
3467514,0
9935363,1
8814303,1
3130302,1
2079494,0
17716991,1
1035076,1
8914892,1
7611774,1
9916216,1
9946877,1
2235071,0
1290421,1
3083737,1
3880192,0
9952696,1
8083744,0
3568424,1
19242525,1
1942182,1
1002815,1
5586555,1
19334323,1
13546601,1
3441561,1
2873165,1
2762616,1
1006596,1
9066459,1
3342137,0
9044492,1
1479688,0
8772688,1
19279213,1
2960158,1
3397066,0
3199463,1
9807334,1
8429337,1
3350542,0
6971645,1
2543831,1
1471968,1
9311728,1
2823999,1
7654549,1
7963705,1
3512047,1
3061056,1
3629161,1
3779643,1
8518268,1
7251582,1
2731201,1
2095161,1
3399125,1
9386443,1
9848084,1
9008218,1
9697497,1
3568319,1
3269848,0
4100145,1
15103353,1
9189763,1
6018793,1
9914933,1
3411191,1
3487602,1
8162873,1
8162882,1
9867089,1
9319007,1
9073799,1
4235027,1
8630047,1
9345158,1
2824079,1
17283976,1
7910601,1
1089081,1
7426261,1
9625387,1
18047695,1
8270328,1
8270346,1
7314523,1
1255387,1
17077262,1
3355131,0
2765076,0
4902993,1
3468425,0
19471228,1
1476763,0
2566129,0
1053196,0
3821181,1
9673516,1
18049327,1
8340208,1
9605107,1
3380764,0
1173705,1
8728193,1
2864668,1
9288585,1
2504096,1
9648129,1
9825712,0
1339494,0
18026967,1
7710596,1
8708669,1
3528472,1
457035,1
8119733,1
9951888,1
1477159,0
7977442,1
9999163800050000,1
2427592,1
8308743,1
3383121,0
8958693,1
9562733,1
7718419,1
7199523,1
7197981,1
7197972,1
2823201,1
8368358,1
8393801,1
2683421,1
9910203,1
3735125,0
3769852,0
4640375,1
1468487,1
1720212,1
821953,1
3645602,1
2038061,1
2908344,1
3940828,1
19272104,1
1551087,1
1551078,1
1550861,1
5710484,1
3345116,1
8929485,1
1686412,1
9884829,1
5372429,1
5862024,1
9951023,0
9033896,1
9881613,1
3931678,1
19266003,1
2916097,1
3697773,1
9453343,1
9077866,1
8557448,1
7656422,1
1284712,1
1679786,1
1205674,1
3378444,0
6165589,1
3189803,0
1034508,1
9572651,1
1159241,1
9663677,1
9143367,1
2775173,1
1324226,0
1290273,1
1576592,0
1383224,0
9811764,1
9369998,1
9999163600050017,1
2731871,1
19552371,1
9925269,1
3333607,0
8873702,1
5377843,1
4712868,1
4712886,1
7952423,1
7693935,1
8501999,1
8502122,1
3882720,1
2190364,1
6273908,1
2943569,1
3093770,1
9295871,1
9243749,1
18273316,1
1509455,1
3636365,0
6163625,1
16357363,1
3530635,1
14390009,1
18465949,1
7199195,1
4356084,1
3042449,1
2726997,0
3263626,0
3487739,1
3323946,0
1415306,0
1157216,1
7045262,1
3458464,1
9958071,1
2948252,1
8573322,1
2512732,1
7679675,1
8051724,1
8501542,1
4539529,1
3379522,0
7059693,1
6901114,1
3458686,1
1371271,1
2416587,1
3879879,0
4157209,1
9980243,1
9999157400050014,1
3266456,0
2225339,1
2872069,1
6135639,1
8054231,1
2436041,1
9757384,1
9755368,1
3401264,0
2877983,1
8349995,1
9648878,1
3303348,1
3384624,0
1997515,1
2643713,1
9071933,1
1356048,1
6683341,1
9776364,1
1776788,0
14600345,1
6624058,1
8355291,1
8915837,1
2891343,1
1834176,1
15712409,1
1450229,1
9933638,1
1165376,1
9288683,1
1245089,1
2566517,0
15598079,1
2817643,1
7016418,1
8326439,1
2768559,1
2016402,0
3291451,0
3648095,1
18255962,1
9187658,1
3529223,1
3600724,1
9880059,1
9811285,1
9843953,1
9736891,1
3386137,1
16349587,1
18412675,1
7760915,1
18971444,1
17048062,1
8589182,1
3471962,1
9957054,1
3515557,0
1276656,1
1550943,1
1550889,1
2397254,1
9740848,1
9558668,1
1228702,1
9910267,1
9262683,1
1212729,1
3179985,1
9637063,1
17949561,1
15711767,1
15711794,1
9694621,1
8826041,1
2750902,1
8608054,1
8803315,1
3183071,1
8607938,1
2016227,0
3354645,0
12160261,1
14320781,1
2679213,1
9165137,1
1222726,1
3208784,1
3329909,1
2329449,1
8902084,1
4310695,1
7717508,1
7976265,1
3266878,0
18586365,1
4586683,1
2963913,1
2963968,1
4760324,1
8245044,1
6106019,1
9320406,1
15191169,1
4496307,1
7821235,1
8005874,1
9828791,0
1209573,1
3094886,1
2984093,1
9053365,1
9048443,1
1215762,1
19249412,1
3106641,1
1315485,1
8327562,1
8828888,1
9810125,1
19493526,1
16252341,1
6504561,1
6876295,1
7258558,1
9311979,1
3964045,1
9853562,1
4740132,1
2833632,1
1732221,1
3441482,1
2568767,0
9887962,1
8720084,1
8684364,1
1570067,1
6366327,1
2416578,1
18047515,1
8975175,1
19342685,1
3470275,0
1261254,1
3735231,0
8801353,1
1149805,1
3011717,1
1480978,0
15246958,1
7553033,1
2107237,1
4319204,1
15326256,1
1641353,1
9999161200050016,1
3052058,1
2596396,1
9572964,1
9212112,1
19458075,1
15254635,1
4526944,1
1717046,1
1906436,1
19319688,1
7199033,1
9066084,1
1583064,1
2586464,1
9635811,1
18745379,1
9926683,1
3253161,0
2645892,1
7547915,1
1377681,1
5936507,1
1807215,1
2504218,1
9093009,1
14602959,1
3100231,1
9438325,1
15057983,1
17813449,1
9050983,1
2613880,1
16531031,1
3129000,1
19590807,1
4831445,1
2424329,1
7126521,1
3099182,1
3257519,0
9098488,1
1598254,1
9303452,1
2404255,1
5924609,1
8943682,1
1016772,1
2869936,1
9070346,1
9172389,1
2731399,1
3504075,1
3457086,1
1111821,1
2963146,1
7392804,1
3316106,1
9999167500050008,1
3720645,0
3515071,0
18466702,1
9785801,1
3074381,1
8503318,1
3106632,1
3469549,0
3128103,0
9686082,1
3441225,1
9567471,1
3742503,0
3258484,0
2732264,1
1679713,1
9364626,1
1303417,0
3640093,1
9999158900050028,1
2602458,1
4865471,1
19054356,1
9892712,1
3351702,0
1438158,1
2203267,1
5764871,1
1599387,1
9527648,1
7521746,1
7478455,1
3073512,1
1221681,1
8382662,1
9246906,1
2869105,1
2720393,1
16493616,1
9615799,1
3604366,1
2699107,1
4123399,1
7821734,1
9173057,1
5927946,1
2234285,1
3914651,1
1801539,1
19585435,1
9027171,1
3540137,1
2631566,1
2948077,1
2011434,0
2098016,1
1728088,1
9595388,1
9433776,1
9186695,1
3883056,1
14413066,1
9288095,1
9651284,1
3825702,1
3491104,1
3720872,1
3720681,1
7214784,1
9941141,1
1806359,1
8498486,1
9272761,1
3530131,1
2855218,1
18322782,1
9999166600050004,0
9438806,1
1210093,1
9639501,1
2822781,1
1621086,1
1073484,1
2926234,1
9257804,1
9535737,1
19610462,1
19337408,1
9694994,1
8981934,1
1414825,1
9881243,1
9999167200050022,1
1723569,1
9999165000050012,1
9801976,1
19326457,1
2644205,1
3027062,1
2539675,1
9743132,1
9657849,1
3928854,0
1799136,1
1111685,1
1783035,1
3271285,0
3188995,0
3225827,0
9306333,1
3386182,1
7642349,1
3274852,0
1159866,1
2090606,1
1541663,1
1011191,1
3271928,0
16653649,1
2539693,1
2539666,1
2963759,1
3326989,0
18507318,1
9999168800050003,1
1303471,1
17480566,1
5946729,1
17245795,1
3302158,1
3177544,1
8715465,1
1408227,1
1288211,1
9414528,1
3769352,0
2904532,1
7858446,1
1732203,1
9930076,1
7652364,1
16904708,1
9999164500050001,1
2856669,0
2823371,1
417524,1
3237900,1
8666623,1
8656386,1
2998123,1
9955541,1
3033133,1
1931327,1
13954349,1
1060618,1
4129865,1
2228084,1
8137312,1
1508465,1
9999167400050009,1
8817738,1
8416234,1
9945262,1
1050757,1
8990764,1
1485619,1
9896441,1
1254679,1
9641241,1
3074293,1
5425747,1
7794924,1
19441712,1
14236436,1
2542447,1
9332046,1
8159734,1
1479148,0
6348268,1
9562591,1
3379489,0
1565781,0
1318931,1
3752512,1
9771996,1
1647866,1
3876284,0
4276848,1
7287072,1
9512039,1
9407377,1
9999161300050047,1
3011547,1
17399637,1
9010465,1
4102802,1
1933291,1
9857213,1
3421683,1
1583638,1
8188604,1
9493853,1
9943852,1
1143774,1
9745273,1
1492703,1
9490017,1
3771841,1
3106678,1
3072231,1
3336298,0
2925778,1
2916246,1
1125642,0
3322938,0
3225809,0
2095277,1
5523427,1
19652361,1
9470084,1
5985712,1
1479193,0
9617509,1
1216789,1
9050787,1
3641514,1
9673552,1
3337303,0
3230847,1
3960704,0
19136456,1
19427768,1
5196076,1
19261372,1
3425661,1
3435604,1
3554015,1
3579071,1
3608177,1
1170935,1
8965391,1
1266692,1
9999158700050001,1
2882411,1
1541818,1
3769798,0
9245943,1
9831995,1
2634651,1
3504127,1
6764959,1
7222819,1
18601786,1
1550752,1
1061007,1
3813168,1
2460357,1
18683649,1
9267161,1
3209046,1
18830155,1
1274903,1
9999165100050008,1
2844197,1
8712672,1
1322167,1
9982348,1
2750675,1
5936534,1
2382259,0
2035107,1
1216634,1
3025116,1
3228166,0
3471744,0
2155172,1
4613449,1
8843601,1
9321646,1
3178085,1
9328934,1
7164221,1
1476044,0
3386128,1
3514773,0
2035143,1
7199186,1
9848603,1
1243124,1
1418288,1
9305085,1
3270665,0
3270461,0
9277748,1
7821342,1
2544127,1
2460639,1
9186114,1
3025674,1
3331502,0
8334812,1
2301338,1
9544102,1
2639037,1
2619825,1
3330373,0
2011301,0
1117652,0
3193681,0
9764199,1
17593524,1
9945896,1
9639583,1
9931039,1
2602537,1
1846091,1
3321657,0
3337603,0
2466545,1
7969558,1
6912727,1
3603057,1
2760487,1
3106208,1
9528512,1
2011595,0
9912844,1
3705558,0
5602396,1
2915335,1
2360533,1
3379259,0
3380919,0
3352792,0
1051983,1
18695489,1
3262099,0
3369492,1
19530825,1
19297515,1
9189111,1
8795949,1
1222808,1
3459685,1
1211811,0
3088299,1
18893365,1
8188141,1
8188613,1
9826499,1
9916298,1
3257403,0
3332908,0
1471252,1
3336695,0
8639789,1
2737435,1
4760565,1
1658177,1
2862906,1
2847661,1
12146279,1
15526771,1
2051195,1
17937397,1
9876809,1
9425106,1
3355671,0
2762582,1
2690755,1
2107219,1
9829872,1
16505079,1
6989155,1
9705027,1
9186971,1
2074532,1
19246212,1
4264744,1
1044577,1
1662073,1
7255472,1
2678532,1
1671602,1
8538442,1
2078971,0
9203346,1
9635875,1
9855524,1
3636195,1
1373349,1
3112272,1
6257917,1
9888643,1
3455149,1
18435542,1
1736209,1
1687069,1
8815124,1
15471179,1
3950022,1
1854846,1
2926225,1
9355912,1
2596978,1
9193286,1
2823853,1
2627078,1
3270683,0
3129087,1
4558286,1
9518202,1
5379949,1
3471762,0
3471708,0
7142503,1
9921087,1
1011298,1
9186123,1
9930516,1
2337157,1
2178449,1
9532776,1
8407048,1
7832054,1
8788626,1
7052878,1
3737963,0
4235125,1
8515902,1
9596289,1
5500371,1
8598635,1
9070596,1
2684175,1
8812582,1
9658205,1
8366289,1
9336435,1
9871386,1
2881352,1
9276142,1
3333316,0
3700445,1
3754796,1
9999161300050052,1
9999161300050051,1
9999161300050069,1
9999164400050034,1
3563566,1
8421326,1
17701042,1
3794435,1
7181462,1
19223882,1
5033867,1
4360373,1
7257657,1
3176402,1
3878761,0
3638123,1
1324878,1
8567446,1
9647184,1
8775649,1
9511646,1
8222274,1
2010675,0
3290838,0
9046249,1
8744996,1
1073397,1
3220225,1
1600287,1
4025485,1
8484641,1
1144197,1
2808257,1
18156683,1
19633349,1
2674069,1
1577167,0
1227676,1
3448607,1
2304608,1
2415418,1
3555175,1
3259183,0
1958992,1
8829057,1
6763503,1
3869697,0
3561467,1
9124912,1
7149089,1
9562172,1
1608182,1
4376838,1
9436194,1
14809326,1
1584179,1
7784757,1
9239273,1
6625066,1
9746606,1
8052402,1
4678183,1
3553362,1
9999154900050003,1
9846905,1
17315111,1
9479968,1
3027105,1
19409477,1
9743548,1
3339019,0
9481278,1
8006436,1
9548251,1
8519686,1
3779673,1
8247676,1
8353417,1
3260747,0
8595889,1
8486293,1
1318977,1
9460148,1
6536331,1
3107881,1
8873356,1
15373784,1
1981336,1
2255462,0
2663412,1
2612377,1
8118967,1
2592035,1
9871959,1
3608762,1
6725626,1
2834604,1
3331627,0
7645621,1
3103159,1
3343181,0
3873838,1
2788425,1
2787223,1
16711532,1
8776997,1
2412087,1
2327548,1
18914077,1
3336543,0
18494359,1
1388177,1
9877644,1
1258348,1
3158752,1
9164236,1
7845497,1
9343472,1
3740757,1
3027132,1
8485622,1
9629792,1
2011143,0
8159486,1
3269074,0
19469872,1
9906403,1
3244506,1
19160656,1
3776521,0
9745643,1
8592098,1
18914271,1
9975432,1
18772785,1
3058586,1
2953934,1
7316745,1
14616748,1
7278885,1
1851233,1
19310244,1
2178412,1
9872885,1
5264992,1
5166526,1
2627448,1
3801522,1
1043171,1
3745564,0
2881307,1
2961148,1
8970893,1
9047881,1
14376677,1
1168212,1
3784907,1
3655778,1
2303105,1
1369494,1
3774241,0
3343154,0
19354025,1
19476357,1
9670607,1
8493007,1
8351491,1
18338892,1
17741231,1
19428251,1
3497144,1
2433132,1
5297083,1
8764517,1
3826666,1
2754034,1
1338574,1
8824597,1
3141334,1
3245462,1
9827286,1
1196117,1
1493648,1
1013902,1
3515487,0
17168627,1
1577343,0
7366511,1
3600102,1
9064521,1
1272244,1
7000942,1
3725331,1
3509808,1
9879997,1
9505966,1
8976655,1
3561398,1
1722084,1
19016144,1
9308705,1
8648779,1
8002369,1
1974788,1
2011338,0
1283659,1
9679808,1
3696091,1
2228035,1
3177687,1
8821956,1
8941434,1
9776221,1
3764748,1
8040452,1
19516264,1
9560904,1
7535697,1
9698854,1
8760325,1
1477317,0
9944518,1
4613396,1
17430923,1
7671183,1
6795346,1
9878564,1
9440358,1
3551018,1
6968891,1
8848152,1
9695287,1
9260523,1
3550091,1
1275793,1
7338311,1
9313361,1
2466041,1
9205479,1
9162942,1
9999161300050060,1
1258357,1
8510033,1
3289984,0
19366436,1
8323959,1
3109108,1
8344874,1
9635793,1
7425823,1
7214775,1
3696281,1
3695932,1
1426417,1
14491659,1
9777502,1
2964075,1
8510088,1
3318993,1
7632449,1
9674721,1
3651177,1
1640575,1
9999159900050027,1
3440678,1
8527301,1
18967527,1
2534907,1
3290152,1
3346151,1
9562145,1
3214136,1
8396247,1
12881091,1
8066914,0
19680175,1
1547703,1
8470353,1
9437219,1
1112884,1
1112866,1
3379638,0
8597994,1
19322576,1
3287395,0
1769551,1
8623117,1
7456308,1
3446044,0
2331775,0
3559199,1
6835605,1
6990036,1
7916552,1
8393179,1
18516079,1
8455281,0
4466063,1
7744033,1
9508099,1
9506821,1
9293926,1
3183026,1
2904505,1
3813052,1
3566462,1
3401291,0
3004799,0
3003945,1
3443975,0
3443948,0
9444639,1
9740948,1
8892656,1
16526644,1
3612116,1
8714484,1
9718085,1
9050956,1
9308377,1
4685059,1
3444747,1
19274724,1
3608671,1
9138211,1
5804016,1
3311062,1
5727859,1
2908371,1
17363951,1
1032051,1
7943568,1
1481182,0
18268135,1
9827152,1
9462477,1
1436363,0
7183996,1
3654263,1
2422288,1
3355335,0
1205856,1
9276179,1
1767165,1
8804252,1
2147831,1
4223405,1
2722955,0
2791962,1
3233644,1
1592232,1
3383898,0
8200957,1
7826454,1
1831142,1
8633507,1
9387567,0
18815165,1
2768452,1
1019475,1
9472475,1
15336682,1
2908283,1
9276115,1
9047952,1
9372993,1
9999168100050002,1
6750143,1
8367689,1
9273047,1
12058061,1
1430465,1
18887158,1
1151063,1
3560501,1
3922832,1
3266271,0
2634888,1
19219352,1
1264367,1
3273113,0
8930044,1
8592445,1
9473385,1
9344621,1
8522681,1
4294007,1
2390949,1
18786441,1
8492348,1
8534785,1
5525381,1
9628993,1
3397767,0
1405627,1
7819337,1
5836018,1
9940576,1
9860323,1
3530362,1
2762485,0
8736647,1
15728303,1
3081269,1
2490893,1
15646419,1
8794977,1
3765595,1
2052112,1
3216701,1
2545287,1
9269702,1
8745879,1
15248322,1
2011329,0
3319907,0
9860887,1
9116253,1
15485137,1
3504145,1
9772759,1
9186267,1
3681988,0
2568472,0
8936985,1
1183969,1
9030755,1
2355055,1
1283931,1
9015549,1
19428321,1
9794278,1
9999166400050015,1
3467001,0
8828003,1
19225826,1
9124707,1
3508109,1
1029785,1
2708285,1
1171616,1
3301626,1
1700929,1
7389186,1
8815543,1
3330646,0
9024931,1
1154316,1
8849375,1
2882833,1
2882563,1
2149047,1
9796285,1
8254346,1
8270408,1
3199533,1
3199515,1
3117295,1
19448697,1
3011061,1
7455363,1
6223464,1
7998198,1
3724932,1
9886071,1
3408882,0
7975943,1
8889553,1
1251053,1
2579975,1
1224751,1
1156562,1
17792444,1
8344749,1
2352076,1
1707304,1
9062131,1
17796039,1
3046312,1
1426074,1
9285383,1
2838655,1
3589681,1
9288932,1
3106165,1
2864704,1
15098644,1
8982274,1
9589233,1
9414127,1
17766455,1
9473447,1
9250552,1
2808618,1
6685606,1
8211963,1
9855093,1
19277785,1
1318877,1
3054505,1
2016879,0
9119937,1
3301265,1
17078181,1
19251074,1
18749902,1
672365,1
1086075,1
8512451,1
1805887,1
2011019,0
7476199,1
3628278,1
2415057,1
2807072,1
3336128,0
7235119,1
8037251,1
8348718,1
3871058,0
3329552,1
1479724,0
2705224,1
1738076,1
2424189,1
9390697,1
7547247,1
9905908,1
2979025,1
9155451,1
9999162200050030,1
2576086,1
1272217,0
2396051,1
5377317,1
3448652,1
5986114,1
3355529,0
6191186,1
9230897,1
8188212,1
3261364,0
5588438,1
13738994,1
3290236,1
4943048,1
3352392,1
8889759,1
3344065,1
5473613,1
2257567,1
8713323,1
3654388,1
3011574,1
1991099,1
421387,1
3869351,1
8878912,1
4532759,1
7956768,1
9272798,1
9170684,1
1160971,1
2619761,1
2989168,1
9957691,1
8851842,1
8014668,1
18208574,1
3319117,1
9272306,1
3449333,1
1065722,1
9999168200050097,1
8368777,1
4735442,1
2671178,1
6748852,1
7731868,1
9936431,1
9427079,1
2075161,1
8818719,1
7575046,1
9855463,1
9916959,1
3696295,1
7970779,1
2744107,1
9771138,1
2954111,1
3903249,0
7212866,1
9144071,1
1972608,1
9266545,1
3397279,0
2572123,1
9223985,1
15380712,1
3418103,1
8659917,1
16290372,1
8319492,1
2684157,1
9637628,1
2090466,1
9999163600050009,1
2754086,1
19203111,1
8881917,1
19683533,1
1383127,0
2901262,1
9999153600050017,1
19281266,1
9999163600050015,1
8305746,1
15190286,1
1284912,1
7904609,1
8855385,1
9999164200050001,1
9794269,1
3142023,1
9999168200050052,1
3415860,1
9999162600050014,1
1825345,1
9451336,1
7897975,1
1383145,0
2701343,1
7764485,1
1266765,1
8435366,1
19032391,1
3209213,1
2759579,1
2338805,1
1245662,1
18542143,1
14467445,1
2079582,0
1945161,1
9161569,1
2803252,1
16707388,1
7425967,1
1155615,1
1732346,1
9824094,1
5320805,1
9386728,1
2533061,1
1205231,1
9836487,1
3341705,0
7257595,1
4170701,1
2461356,1
1153362,1
2244209,1
3498425,1
3603118,1
3340087,0
8890088,1
3362220,1
8397914,1
9460594,1
8950824,1
8447834,1
18839095,1
8429836,1
3019188,1
3403905,0
15676626,1
3600342,1
9925569,1
9193552,1
8150895,1
4903992,1
15206064,1
2355595,1
3274698,0
12045155,1
9928954,1
8181576,1
2768392,1
2025146,1
2629437,1
1035428,1
2918562,1
1255129,1
19358534,1
17498879,1
3272972,0
7298747,1
1407689,1
18320375,1
1983237,1
2304131,1
18743089,1
14773658,1
18913942,1
18005294,1
18516185,1
8849687,1
2180387,1
8803903,1
2052282,1
1464277,1
19449226,1
1528053,1
9137374,1
5319283,1
3086807,1
8845805,1
3035061,1
8828021,1
18815483,1
8975273,1
2257424,1
8032434,1
3542984,1
1401206,1
9053935,1
6565816,1
1360111,1
9152926,1
3231188,1
3177823,1
8188178,1
3189812,0
4038400,1
1277151,1
18982992,1
1379925,1
2834119,1
9730797,1
18910414,1
9633021,1
3558463,1
9637755,1
2330676,1
3645089,1
9258377,1
2147859,1
2601098,1
4172754,1
8450213,1
1264145,1
9060286,1
9797754,1
6106386,1
9986422,1
9184143,1
2137043,1
9184562,1
9320861,1
6777614,1
9343711,1
9870987,1
7865679,1
3551773,1
8933078,1
8315209,1
5411529,1
6667216,1
13318162,1
3426333,1
2569357,0
8927021,1
9358027,1
18427534,1
4269721,1
4603156,1
9193767,1
2677066,1
9445763,1
1430544,1
1249395,1
9265092,1
9142359,1
1208098,0
3301617,1
9963374,1
1198737,1
2690258,1
7222935,1
5239903,1
2927376,1
15060595,1
17354015,1
8825596,1
2732149,1
9279345,1
9664436,1
9623389,1
2539702,1
3608186,1
3608168,1
2833217,1
8709212,1
1203685,1
7444278,1
7329465,1
19048637,1
2945547,1
8544569,1
1228875,1
18819134,1
8894529,1
9910221,1
9909722,1
8897465,1
8542687,1
8889526,1
9909713,1
3336377,0
3560583,1
3686301,1
9269711,1
9331038,1
8578791,1
9450872,1
9815166,1
9161499,1
7709964,1
4802388,1
8929662,1
3468028,0
18902791,1
9132128,1
1644323,0
9999165900050018,1
9189362,1
1475072,0
6899118,1
9902365,1
4073086,1
7200254,1
18094599,1
1051152,1
5320814,1
1241505,1
3765286,0
5677902,1
361600,1
1171219,1
17428927,1
2167513,1
1804254,1
496190,1
9042868,1
4379933,1
2167531,1
9298048,1
9496716,1
1099258,1
9299412,1
9299289,1
4947231,1
5267285,1
9543265,1
3182054,1
7955572,1
5374917,1
9903072,1
3225972,1
2708212,0
4559702,1
3469585,0
2506446,1
9868316,1
9868494,1
2838782,1
2410052,1
2193287,1
8803707,1
7196054,1
9833047,1
9470306,1
8656812,1
8108246,1
8128368,1
2569429,1
8881445,1
12379678,1
2994206,1
9873462,1
1478291,0
3336859,0
2144097,1
8994706,1
8648635,1
3593571,0
3593517,0
3594094,0
3593526,0
9759319,1
3128734,0
19476153,1
8898641,1
9214192,1
2553847,1
1068037,1
1048528,1
8615224,1
9568808,1
1895193,1
18468891,1
3582331,1
3301547,1
1273804,1
3458668,1
2775561,1
2827067,1
1297682,1
6106698,1
4838395,1
7819355,1
3560355,1
1591084,1
9056406,1
1219722,1
6830245,1
3401307,0
2769072,1
3399222,0
18814788,1
7426252,1
17864562,1
9148549,1
3190126,0
2667039,1
3589318,1
1073888,1
9256869,1
8940275,1
9588671,1
19319439,1
3825622,1
7003155,1
1267919,1
17378044,1
3738826,0
8079768,0
3217203,0
19157194,1
2914123,1
18821906,1
7326271,1
8715848,1
2383451,1
3015094,1
2715364,1
8438121,1
8120981,1
9125911,1
15746472,1
2035383,0
3167474,1
1065234,1
